alert,alt_baro,alt_geom,baro_rate,category,dbFlags,emergency,flight,gs,gva,hex,lat,lon,messages,mlat,nac_p,nac_v,nav_altitude_mcp,nav_heading,nav_qnh,nic,nic_baro,r,rc,rssi,sda,seen,seen_pos,sil,sil_type,spi,squawk,t,tisb,track,type,version
0,1775,1425,,A7,1,none,C6587   ,118.5,2,ae26ad,48.0886,-123.251602,5775774,[],11,1,,,,9,1,6587,75,-16.9,2,0.6,3.35,3,perhour,0,1200,AS65,[],297.65,adsb_icao,2
0,75,75,192,A7,1,none,C6040   ,73.7,2,ae2917,32.709976,-117.209885,7245454,[],11,1,,,,10,1,6040,25,-4.1,2,0.1,0.07,3,perhour,0,1200,H60,['baro_rate'],20.65,adsb_icao,2
0,575,300,,A7,1,none,C6046   ,41.8,2,ae4dfe,46.164322,-123.886192,2146577,[],11,1,,,,10,1,6046,25,-10.2,2,0.4,1.51,3,perhour,0,1200,H60,[],158.96,adsb_icao,2
0,100,0,,A7,1,none,C6060   ,54.9,2,ae6cee,36.262573,-76.177368,2615506,[],11,1,,,,8,1,6060,186,-7.1,2,30.1,30.08,3,perhour,0,1200,H60,[],169.51,adsb_icao,2
0,4750,4700,-384,A2,1,none,C2315   ,111.4,2,ae4bef,44.119492,-103.113907,12037998,[],10,1,4896,,1011.2,8,1,2315,186,-2.2,3,0.2,0.21,3,perhour,0,2555,CN35,[],155.05,adsb_icao,2
0,4900,5025,-192,A2,1,none,C2314   ,200.4,2,ae4bee,36.281509,-76.71981,10919519,[],10,1,2208,92.11,1017.6,8,1,2314,186,-12.1,3,0.3,0.31,3,perhour,0,0674,CN35,[],96.88,adsb_icao,2
0,1675,1600,,A7,1,none,C6025   ,148.9,2,ae2909,27.718872,-82.505508,4052686,[],11,1,,,,10,1,6025,25,-19.5,2,0.2,0.22,3,perhour,0,4741,H60,[],214.33,adsb_icao,2
0,1225,1125,,A7,1,none,C6518   ,112.5,2,ae266c,29.685104,-81.998413,4048142,[],11,1,,,,10,1,6518,25,-13.2,2,0.1,0.11,3,perhour,0,1200,AS65,[],104.41,adsb_icao,2
0,475,475,-128,A7,1,none,C6539   ,74.6,2,ae2681,32.690796,-117.152596,1333946,[],11,1,,,,10,1,6539,25,-2.9,2,0.6,0.94,3,perhour,0,1200,AS65,['baro_rate'],324.82,adsb_icao,2
0,450,450,0,A7,1,none,,63,2,ae6ce7,30.694702,-88.23217,3838994,[],11,1,,,,10,1,6053,25,-26.6,2,0,0,3,perhour,0,1200,H60,[],131.78,adsb_icao,2
0,850,825,,A7,1,none,C6503   ,99,2,ae265d,30.157333,-81.873672,1490388,[],11,1,,,,10,1,6503,25,-4.1,2,0,0.61,3,perhour,0,5551,AS65,[],0,adsb_icao,2
0,375,275,0,A7,1,none,C6026   ,122,2,ae290a,32.745667,-117.259995,5582603,[],10,1,,,,9,1,6026,75,-4.6,2,0.1,0.82,3,perhour,0,1200,H60,['baro_rate'],181.41,adsb_icao,2
0,ground,50,,A3,1,none,C2003   ,45.5,2,ae10e9,57.743259,-152.49025,2916214,[],10,2,,75.94,1008.8,10,1,2003,25,-12.6,2,17,23.94,3,perhour,0,1200,C30J,[],202,adsb_icao,2
0,3325,3675,,A7,1,none,C6033   ,137,2,ae2910,29.98304,-81.725975,1141132,[],10,1,,,,9,1,6033,75,-10.4,2,0.1,0.35,3,perhour,0,7465,H60,[],331.19,adsb_icao,2
0,375,400,,A7,1,none,C6604   ,71.3,2,ae26bb,38.919891,-77.043419,6561687,[],10,1,,,,9,1,6604,75,-6.3,2,0.4,0.39,3,perhour,0,5147,AS65,[],22.25,adsb_icao,2
0,1000,925,,A7,1,none,C6006   ,83.6,2,ae27f7,27.885071,-82.904732,3048475,[],11,1,,,,10,1,6006,25,-6.6,2,0,0.28,3,perhour,0,1200,H60,[],306.73,adsb_icao,2
0,-75,175,-384,A3,1,none,C2009   ,126.2,2,ae57d3,21.308258,-158.066849,9100817,[],9,1,,,,8,1,2009,186,-4.5,2,1.2,2.59,3,perhour,0,1200,C30J,['geom_rate'],234.67,adsb_icao,2
0,175,300,192,A7,1,none,C6591   ,98.2,2,ae26b1,21.277679,-158.061646,4558263,[],11,1,,,,9,1,6591,75,-8.8,2,0.7,0.71,3,perhour,0,1200,AS65,['baro_rate'],321.61,adsb_icao,2
0,975,925,,A7,1,none,C6578   ,132,2,ae26a4,42.619034,-82.82618,7990692,[],10,1,,,,9,1,6578,75,-17.2,2,0.7,0.72,3,perhour,0,4426,AS65,[],0.43,adsb_icao,2
0,1625,1800,,A7,1,none,C6577   ,140.4,2,ae26a3,30.786764,-88.410774,2381659,[],11,1,,,,9,1,6577,75,-24.3,2,0.1,0.15,3,perhour,0,0367,AS65,[],4.09,adsb_icao,2
0,425,400,-512,A2,1,none,C2318   ,116.8,2,ae4bf2,30.672684,-88.22937,10765845,[],10,1,1504,324.14,1016.8,8,1,2318,186,-25.4,3,0.6,0.63,3,perhour,0,0346,CN35,[],324.41,adsb_icao,2
1,50,100,-512,A2,1,none,C2309   ,94,2,ae2707,41.649216,-70.531105,12122289,[],10,1,1792,,1020,8,1,2309,186,-12.2,3,41.2,41.2,3,perhour,1,4421,CN35,[],38.09,adsb_icao,2
0,1150,1100,,A7,1,none,C6586   ,107.4,2,ae26ac,30.644966,-88.266525,1937662,[],11,1,,,,9,1,6586,75,-28.7,2,0.8,0.85,3,perhour,0,0353,AS65,[],28.95,adsb_icao,2
0,600,750,,A7,1,none,        ,131.4,2,ae26b0,43.862595,-124.151131,1217590,[],11,1,,,,9,1,6590,75,-10,2,3.4,3.37,3,perhour,0,1200,AS65,[],188.32,adsb_icao,2
0,475,375,,A7,1,none,C6036   ,82.2,2,ae2913,27.904062,-82.704498,5137431,[],11,1,,,,10,1,6036,25,-4.8,2,0.2,0.21,3,perhour,0,0114,H60,[],93.49,adsb_icao,2
0,2075,2250,,A7,1,none,C6560   ,121.8,2,ae2692,42.585941,-83.025856,9790736,[],11,1,,,,9,1,6560,75,-9.4,2,0.1,0.12,3,perhour,0,4427,AS65,[],77.68,adsb_icao,2
0,1825,,-1,,1,,,138,,ae223e,25.921993,-80.088036,10518372,"['gs', 'track', 'baro_rate', 'squawk', 'lat', 'lon', 'nic', 'rc']",,,,,,0,,2307,0,-12.6,,1,6.07,,,0,4431,CN35,[],269,mlat,
0,7025,7325,-1344,A2,1,none,C2705   ,269.5,2,ae2730,31.492355,-92.008194,6551771,[],10,1,3008,0,1016.8,8,1,2705,186,-17.3,2,0.1,2.38,3,perhour,0,1174,C27J,[],250.49,adsb_icao,2
0,19000,19050,,A3,1,none,C2006   ,317.8,2,ae10ec,59.32729,-151.238083,2535892,[],10,2,19008,185.62,1012.8,10,1,2006,25,-14.8,2,0.2,0.67,3,perhour,0,5147,C30J,[],200.83,adsb_icao,2
0,500,350,,A7,1,none,C6045   ,108.3,2,ae4a4c,58.340515,-134.598907,76980,[],11,1,,,,8,1,6045,186,-11.9,2,0.3,0.31,3,perhour,0,1200,H60,[],241.31,adsb_icao,2
0,0,0,0,A7,1,none,C6030   ,101.5,2,ae290d,36.260796,-76.180016,4150494,[],11,1,,,,10,1,6030,25,-5.8,2,19.8,19.77,3,perhour,0,4655,H60,[],95.65,adsb_icao,2
0,300,250,64,A7,1,none,C6055   ,125,2,ae6ce9,34.056545,-119.034691,14548390,[],11,1,,,,10,1,6055,25,-6.1,2,0.1,1.56,3,perhour,0,1200,H60,['baro_rate'],336.92,adsb_icao,2
0,450,400,,A7,1,none,C6534   ,89,2,ae267c,29.579851,-95.127922,8160284,[],11,1,,,,10,1,6534,25,-11.5,2,0.1,0.1,3,perhour,0,5335,AS65,[],302.62,adsb_icao,2
0,1200,1150,,A7,1,none,C6598   ,118.9,2,ae26b8,30.526398,-88.241806,2580991,[],11,1,,,,10,1,6598,25,-6.7,2,0.3,0.28,3,perhour,0,1200,AS65,[],341.87,adsb_icao,2
0,400,275,,A7,1,none,C6034   ,77.5,2,ae2911,57.722534,-152.53006,312788,[],11,1,,,,9,1,6034,75,-19.1,2,0.4,2.03,3,perhour,0,5553,H60,[],6.67,adsb_icao,2
0,ground,,,A2,1,none,C2311   ,8.2,,ae2709,25.907776,-80.276527,11089441,[],10,1,,,,8,,2311,186,-24.4,3,0.3,0.28,3,perhour,0,4424,CN35,[],,adsb_icao,2
0,ground,25,,A2,1,none,C2709   ,7.2,,ae4ae1,27.912254,-82.690231,23094961,[],10,1,,,,8,,2709,186,-1.5,2,0.3,0.31,3,perhour,0,2731,C27J,[],,adsb_icao,2
0,225,200,,A7,1,none,C6502   ,50.9,2,ae265c,39.445175,-74.560028,5909685,[],11,1,,,,9,1,6502,75,-3.5,2,0.2,0.65,3,perhour,0,0141,AS65,[],315,adsb_icao,2
0,3850,4100,,A7,1,none,C6011   ,122.4,2,ae27fc,36.447422,-76.149223,6504190,[],11,1,,,,10,1,6011,25,-13,2,0.6,0.67,3,perhour,0,5375,H60,[],168.69,adsb_icao,2
0,75,-25,,A7,1,none,C6567   ,12,2,ae2699,37.632084,-122.390617,16132422,[],11,1,,,,9,1,6567,75,-7,2,0.6,1.25,3,perhour,0,0320,AS65,[],90,adsb_icao,2
1,ground,,,A3,1,none,C2005   ,16.5,,ae10eb,32.69891,-117.201981,2440998,[],10,2,,,,10,,2005,25,-17.2,2,4.9,4.87,3,perhour,1,1174,C30J,[],,adsb_icao,2
0,500,400,-704,A3,1,none,C2015   ,133.1,2,ae5dee,36.259369,-76.128845,16705876,[],10,2,,110.39,1012,10,1,2015,25,-7,2,0.4,0.44,3,perhour,0,1200,C30J,[],272.58,adsb_icao,2
,875,900,,A7,1,,C6051   ,81.1,,ae4e03,36.242203,-76.208725,3519206,[],,1,,,,0,,6051,0,-49.5,,11,48.95,,,,1200,H60,[],87.88,other,2
,ground,,,,1,,,85,,ae2696,,,1499521,[],0,,,,,,,6564,,-26.7,,8.4,,2,perhour,,,AS65,[],,mode_s,0
0,150,225,,A7,1,,C6031   ,55.8,2,ae290e,41.655396,-70.5243,8312197,[],11,1,,,,10,1,6031,25,-28.4,2,0.1,0.08,3,perhour,0,,H60,[],36.25,adsb_icao,2
0,850,875,-448,A2,1,none,        ,155.9,2,ae4ae5,26.17717,-97.645088,34050244,[],10,1,2496,357.19,1014.4,8,1,2713,186,-26.7,2,0.5,0.5,3,perhour,0,1462,C27J,[],288.32,adsb_icao,2
0,3475,3550,0,A7,1,none,C6545   ,144.2,2,ae2685,40.532101,-74.816208,5517280,[],9,1,,,,9,1,6545,75,-7.8,2,0,0.23,3,perhour,0,0223,AS65,['baro_rate'],50.35,adsb_icao,2
0,2100,1975,0,A2,1,none,C2711   ,172.4,2,ae4ae3,28.85257,-81.270096,18481543,[],10,1,2016,0,1010.4,8,1,2711,186,-11.3,2,0.1,0.09,3,perhour,0,2317,C27J,[],72.09,adsb_icao,2
0,2700,2275,-960,A2,1,none,C2301   ,196.9,2,ae2237,36.318054,-76.07431,5480932,[],10,1,2016,272.81,1000.8,8,1,2301,186,-9.3,3,0.1,0.31,3,perhour,0,2012,CN35,[],95.54,adsb_icao,2
0,500,450,128,A7,1,none,C6551   ,90.2,2,ae2689,25.888817,-80.284332,2886771,[],11,1,,,,10,1,6551,25,-7.8,2,0.5,1.61,3,perhour,0,4422,AS65,['baro_rate'],266.19,adsb_icao,2
0,7400,,0,,1,,,207,,ae223c,27.482513,-96.040077,6722115,"['gs', 'track', 'baro_rate', 'squawk', 'lat', 'lon', 'nic', 'rc']",,,,,,0,,2305,0,-10,,1.9,15.98,,,0,4420,CN35,[],198,mlat,
0,425,525,,A7,1,none,C6532   ,92.5,2,ae267a,43.917709,-124.152916,465385,[],11,1,,,,10,1,6532,25,-9.9,2,4.5,10.15,3,perhour,0,1200,AS65,[],186.2,adsb_icao,2
0,1450,1625,,A3,1,none,C2011   ,183.6,2,ae57d5,21.112335,-158.170517,3904230,[],9,2,,105.47,1015.2,9,1,2011,75,-24,2,0.2,0.55,3,perhour,0,1200,C30J,[],325.88,adsb_icao,2
0,375,550,,A3,1,none,C2007   ,136.4,2,ae57d1,21.06703,-158.001556,5370766,[],9,2,512,23.2,1018.4,9,1,2007,75,-10.9,2,0.2,0.55,3,perhour,0,1200,C30J,[],36.95,adsb_icao,2
